Track	0_checkout
Section	Video Black	00:00:00.00
cdl	c14-v_usl - 103-251-c14-dressingroom_ombres 2	00:08:00.00	None
video	c14-v_usl - 103-251-c14-dressingroom_ombres - PERMA MUTED	00:08:00.00	103-jerrygrey/103-251-c14-dressingroom_ombres.mov v002
output	c14-v_usl - 103-251-c14-dressingroom_ombres - PERMA MUTED	00:08:00.00	default
cdl	c14-v_usl - 103-251-c14-dressingroom_ombres - PERMA MUTED	00:08:00.00	None
video	c22-h_us - 103-251-c22-dressingroom_ombres	00:08:00.00	103-jerrygrey/103-251-c22-dressingroom_ombres.mov v002
output	c22-h_us - 103-251-c22-dressingroom_ombres	00:08:00.00	default
cdl	c22-h_us - 103-251-c22-dressingroom_ombres	00:08:00.00	None
video	c13-v_usr - 103-202-c13-dressingroom_pattern_morered	00:08:00.00	103-jerrygrey/103-202-c13-dressingroom_pattern_morered.mov v001
output	c13-v_usr - 103-202-c13-dressingroom_pattern_morered	00:08:00.00	default
cdl	c13-v_usr - 103-202-c13-dressingroom_pattern_morered	00:08:00.00	None
video	c14-v_usl - 103-202-c14-dressingroom_pattern_morered	00:08:00.00	103-jerrygrey/103-202-c14-dressingroom_pattern_morered.mov v004
output	c14-v_usl - 103-202-c14-dressingroom_pattern_morered	00:08:00.00	default
cdl	c14-v_usl - 103-202-c14-dressingroom_pattern_morered	00:08:00.00	None
video	c22-h_us - 103-202-c22-dressingroom_pattern_morered	00:08:00.00	103-jerrygrey/103-203-c22-dressingroom_pattern_distressed1.mov v002
output	c22-h_us - 103-202-c22-dressingroom_pattern_morered	00:08:00.00	default
cdl	c22-h_us - 103-202-c22-dressingroom_pattern_morered	00:08:00.00	None
Section	Restore (TBD)	00:09:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c02-wall - 090-654-c00-a_black320_square_medsoft BLOB	00:08:00.00	090-blobs/090-654-c00-a_black320_square_medsoft.png v001
output	c02-wall - 090-654-c00-a_black320_square_medsoft BLOB	00:08:00.00	default
cdl	c02-wall - 090-654-c00-a_black320_square_medsoft BLOB	00:08:00.00	None
video	c13-v_usr - 090-653-c00-a_black320_square_supersoft BLOB	00:08:30.00	090-blobs/090-653-c00-a_black320_square_supersoft.png v001
output	c13-v_usr - 090-653-c00-a_black320_square_supersoft BLOB	00:08:30.00	default
cdl	c13-v_usr - 090-653-c00-a_black320_square_supersoft BLOB	00:08:30.00	None
video	c02-wall - 103-223-c02-stagedoor_arrow_morered	00:08:00.00	103-jerrygrey/103-223-c02-stagedoor_arrow_morered.mov v001
output	c02-wall - 103-223-c02-stagedoor_arrow_morered	00:08:00.00	default
cdl	c02-wall - 103-223-c02-stagedoor_arrow_morered	00:08:00.00	None
video	c13-v_usr - 103-251-c13-dressingroom_ombres	00:08:00.00	103-jerrygrey/103-251-c13-dressingroom_ombres.mov v002
output	c13-v_usr - 103-251-c13-dressingroom_ombres	00:08:00.00	default
cdl	c13-v_usr - 103-251-c13-dressingroom_ombres	00:08:00.00	None
video	c14-v_usl - 103-251-c14-dressingroom_ombres 2	00:08:00.00	103-jerrygrey/103-251-c14-dressingroom_ombres.mov v002
output	c14-v_usl - 103-251-c14-dressingroom_ombres 2	00:08:00.00	default
cdl	c14-v_usl - 103-251-c14-dressingroom_ombres 2	00:08:00.00	None
video	c14-v_usl - 103-251-c14-dressingroom_ombres - PERMA MUTED	00:08:00.00	103-jerrygrey/103-251-c14-dressingroom_ombres.mov v002
output	c14-v_usl - 103-251-c14-dressingroom_ombres - PERMA MUTED	00:08:00.00	default
cdl	c14-v_usl - 103-251-c14-dressingroom_ombres - PERMA MUTED	00:08:00.00	None
video	c22-h_us - 103-251-c22-dressingroom_ombres	00:08:00.00	103-jerrygrey/103-251-c22-dressingroom_ombres.mov v002
output	c22-h_us - 103-251-c22-dressingroom_ombres	00:08:00.00	default
cdl	c22-h_us - 103-251-c22-dressingroom_ombres	00:08:00.00	None
video	c13-v_usr - 103-202-c13-dressingroom_pattern_morered	00:08:00.00	103-jerrygrey/103-202-c13-dressingroom_pattern_morered.mov v001
output	c13-v_usr - 103-202-c13-dressingroom_pattern_morered	00:08:00.00	default
cdl	c13-v_usr - 103-202-c13-dressingroom_pattern_morered	00:08:00.00	None
video	c14-v_usl - 103-202-c14-dressingroom_pattern_morered	00:08:00.00	103-jerrygrey/103-202-c14-dressingroom_pattern_morered.mov v004
output	c14-v_usl - 103-202-c14-dressingroom_pattern_morered	00:08:00.00	default
cdl	c14-v_usl - 103-202-c14-dressingroom_pattern_morered	00:08:00.00	None
video	c22-h_us - 103-202-c22-dressingroom_pattern_morered	00:08:00.00	103-jerrygrey/103-203-c22-dressingroom_pattern_distressed1.mov v002
output	c22-h_us - 103-202-c22-dressingroom_pattern_morered	00:08:00.00	default
cdl	c22-h_us - 103-202-c22-dressingroom_pattern_morered	00:08:00.00	None
Section	105-AC2	00:09:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	_BEACH WOOD	00:09:30.00	050-textures/050-105-c04-woodtexture02.mov v001
output	_BEACH WOOD	00:09:30.00	default
cdl	_BEACH WOOD	00:09:30.00	None
video	c02-wall - pp 102-013-c00-paintedbeach2_ac_deyellow	00:09:30.00	102-atlantic city/pp 102-013-c00-paintedbeach2_ac_deyellow.mov v002
output	c02-wall - pp 102-013-c00-paintedbeach2_ac_deyellow	00:09:30.00	default
cdl	c02-wall - pp 102-013-c00-paintedbeach2_ac_deyellow	00:09:30.00	None
video	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c13-ac_beachumbrella.mov v003
output	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	default
cdl	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	None
video	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c22-ac_beachumbrella.mov v003
output	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	default
cdl	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	None
Section	Splash	00:10:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c13-v_usr - pp 090-653-c00-a_black320_square_supersoft	00:10:00.00	090-blobs/pp 090-653-c00-a_black320_square_supersoft.png v001
output	c13-v_usr - pp 090-653-c00-a_black320_square_supersoft	00:10:00.00	default
cdl	c13-v_usr - pp 090-653-c00-a_black320_square_supersoft	00:10:00.00	None
video	c22-h_us - pp 090-653-c00-a_black320_square_supersoft	00:10:00.00	090-blobs/pp 090-653-c00-a_black320_square_supersoft.png v001
output	c22-h_us - pp 090-653-c00-a_black320_square_supersoft	00:10:00.00	default
cdl	c22-h_us - pp 090-653-c00-a_black320_square_supersoft	00:10:00.00	None
video	_BEACH WOOD	00:09:30.00	050-textures/050-105-c04-woodtexture02.mov v001
output	_BEACH WOOD	00:09:30.00	default
cdl	_BEACH WOOD	00:09:30.00	None
bitmap	Beach Pre-Comp	00:10:00.00	q52 beach pre-comp
video	CH0 212-054	00:10:00.00	212-carmel/212-054-c00-paintedbeach2_carmel_orangebluerays_sparkle.mov v001
output	CH0 212-054	00:10:00.00	default
cdl	CH0 212-054	00:10:00.00	None
video	MUTED TEMP CH4B 212-085 c00	00:10:00.00	212-carmel/212-086-c00-paintedbeach2_carmel_earlier_deepercomposit.mov v003
output	MUTED TEMP CH4B 212-085 c00	00:10:00.00	default
cdl	MUTED TEMP CH4B 212-085 c00	00:10:00.00	None
video	TEMP CH4B 212-085	00:10:00.00	212-carmel/212-085-c4b-paintedbeach2_carmel_earlier_composit.mov v001
output	TEMP CH4B 212-085	00:10:00.00	default
cdl	TEMP CH4B 212-085	00:10:00.00	None
video	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	default
cdl	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	None
video	c02-wall - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	212-carmel/pp 212-081-c00-paintedbeach2_carmel_earlier.mov v003
output	c02-wall - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	default
cdl	c02-wall - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	None
video	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	default
cdl	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	None
video	c13-v_usr - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c13-v_usr - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	default
cdl	c13-v_usr - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	None
video	c13-v_usr - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	212-carmel/pp 212-081-c00-paintedbeach2_carmel_earlier.mov v003
output	c13-v_usr - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	default
cdl	c13-v_usr - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	None
video	c13-v_usr - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c13-v_usr - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	default
cdl	c13-v_usr - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	None
video	c22-h_us - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c22-h_us - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	default
cdl	c22-h_us - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	None
video	c22-h_us - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	212-carmel/pp 212-081-c00-paintedbeach2_carmel_earlier.mov v003
output	c22-h_us - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	default
cdl	c22-h_us - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	None
video	c22-h_us - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c22-h_us - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	default
cdl	c22-h_us - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	None
video	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c13-ac_beachumbrella.mov v003
output	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	default
cdl	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	None
video	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c22-ac_beachumbrella.mov v003
output	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	default
cdl	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	None
Section	Restore AC2	00:10:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	_BEACH WOOD	00:09:30.00	050-textures/050-105-c04-woodtexture02.mov v001
output	_BEACH WOOD	00:09:30.00	default
cdl	_BEACH WOOD	00:09:30.00	None
bitmap	Beach Pre-Comp	00:10:00.00	q52 beach pre-comp
video	CH0 212-054	00:10:00.00	212-carmel/212-054-c00-paintedbeach2_carmel_orangebluerays_sparkle.mov v001
output	CH0 212-054	00:10:00.00	default
cdl	CH0 212-054	00:10:00.00	None
video	MUTED TEMP CH4B 212-085 c00	00:10:00.00	212-carmel/212-086-c00-paintedbeach2_carmel_earlier_deepercomposit.mov v003
output	MUTED TEMP CH4B 212-085 c00	00:10:00.00	default
cdl	MUTED TEMP CH4B 212-085 c00	00:10:00.00	None
video	TEMP CH4B 212-085	00:10:00.00	212-carmel/212-085-c4b-paintedbeach2_carmel_earlier_composit.mov v001
output	TEMP CH4B 212-085	00:10:00.00	default
cdl	TEMP CH4B 212-085	00:10:00.00	None
video	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	default
cdl	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam SKY 2	00:10:00.00	None
video	c02-wall - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	212-carmel/pp 212-081-c00-paintedbeach2_carmel_earlier.mov v003
output	c02-wall - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	default
cdl	c02-wall - pp 212-081-c00-paintedbeach2_carmel_earlier SKY	00:10:00.00	None
video	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	212-carmel/212-053-c00-paintedbeach2_carmlel_orangebluerays_foam.mov v001
output	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	default
cdl	c02-wall - 212-053-c00-paintedbeach2_carmlel_orangebluerays_foam WATER	00:10:00.00	None
video	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c13-ac_beachumbrella.mov v003
output	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	default
cdl	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	None
video	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c22-ac_beachumbrella.mov v003
output	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	default
cdl	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	None
Section	106(107)-LAX	00:11:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c22-h_us - 080-013-c22-wipe_lr	00:11:30.00	080-mattes/080-013-c22-wipe_lr.mov v001
output	c22-h_us - 080-013-c22-wipe_lr	00:11:30.00	default
cdl	c22-h_us - 080-013-c22-wipe_lr	00:11:30.00	None
source0.texture	c22-h_us - 080-013-c22-wipe_lr	00:11:30.00	None
source1.texture	c22-h_us - 080-013-c22-wipe_lr	00:11:30.00	None
video	c21-h_ds - 080-013-c21-wipe_lr	00:11:30.00	080-mattes/080-013-c21-wipe_lr.mov v001
output	c21-h_ds - 080-013-c21-wipe_lr	00:11:30.00	default
cdl	c21-h_ds - 080-013-c21-wipe_lr	00:11:30.00	None
source0.texture	c21-h_ds - 080-013-c21-wipe_lr	00:11:30.00	None
source1.texture	c21-h_ds - 080-013-c21-wipe_lr	00:11:30.00	None
video	c21-h_ds - 106-102-c21-lax_curb	00:11:30.00	106-lax curb/106-111-c21-lax_curbbway.mov v002
output	c21-h_ds - 106-102-c21-lax_curb	00:11:30.00	default
cdl	c21-h_ds - 106-102-c21-lax_curb	00:11:30.00	None
video	21 - Black	00:11:30.00	090-blobs/090-051-c00-black_square_hard.png v001
output	21 - Black	00:11:30.00	default
cdl	21 - Black	00:11:30.00	None
video	c22-h_us - 106-102-c22-lax_curb	00:11:30.00	106-lax curb/106-102-c22-lax_curb.mov v006
output	c22-h_us - 106-102-c22-lax_curb	00:11:30.00	default
cdl	c22-h_us - 106-102-c22-lax_curb	00:11:30.00	None
video	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c13-ac_beachumbrella.mov v003
output	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	default
cdl	c13-v_usr - 105-031-c13-ac_beachumbrella	00:09:30.00	None
video	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	105-atlantic city part 2/105-031-c22-ac_beachumbrella.mov v003
output	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	default
cdl	c22-h_us - 105-031-c22-ac_beachumbrella	00:09:30.00	None
Section	Transition to Letters (Flippy)	00:12:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c01-verticals only (parallel) - 107-451-c01-writing_kids	00:12:30.08	107-letters/107-451-c01-writing_kids.mov v002
output	c01-verticals only (parallel) - 107-451-c01-writing_kids	00:12:30.08	default
cdl	c01-verticals only (parallel) - 107-451-c01-writing_kids	00:12:30.08	None
video	c11-v_dsr - 107-067-c11-kids_bway	00:12:30.08	107-letters/107-067-c11-kids_bway.mov v002
output	c11-v_dsr - 107-067-c11-kids_bway	00:12:30.08	default
cdl	c11-v_dsr - 107-067-c11-kids_bway	00:12:30.08	None
video	c12-v_dsl - 107-067-c12-kids_bway	00:12:30.08	107-letters/107-067-c12-kids_bway.mov v001
output	c12-v_dsl - 107-067-c12-kids_bway	00:12:30.08	default
cdl	c12-v_dsl - 107-067-c12-kids_bway	00:12:30.08	None
video	c13-v_usr - 107-067-c13-kids_bway	00:12:30.08	107-letters/107-067-c13-kids_bway.mov v001
output	c13-v_usr - 107-067-c13-kids_bway	00:12:30.08	default
cdl	c13-v_usr - 107-067-c13-kids_bway	00:12:30.08	None
video	c14-v_usl - 107-067-c14-kids_bway	00:12:30.08	107-letters/107-067-c14-kids_bway.mov v001
output	c14-v_usl - 107-067-c14-kids_bway	00:12:30.08	default
cdl	c14-v_usl - 107-067-c14-kids_bway	00:12:30.08	None
video	c21-h_ds - 102-081-c21-ac_collagetransition_flippy	00:12:30.08	102-atlantic city/102-081-c21-ac_collagetransition_flippy.mov v008
output	c21-h_ds - 102-081-c21-ac_collagetransition_flippy	00:12:30.08	default
cdl	c21-h_ds - 102-081-c21-ac_collagetransition_flippy	00:12:30.08	None
video	c22-h_us - 102-081-c22-ac_collagetransition_flippy	00:12:30.08	102-atlantic city/102-081-c22-ac_collagetransition_flippy.mov v007
output	c22-h_us - 102-081-c22-ac_collagetransition_flippy	00:12:30.08	default
cdl	c22-h_us - 102-081-c22-ac_collagetransition_flippy	00:12:30.08	None
video	c21-h_ds - 106-105-c21-lax_curb_negative	00:11:30.00	106-lax curb/106-105-c21-lax_curb_negative.mov v003
output	c21-h_ds - 106-105-c21-lax_curb_negative	00:11:30.00	default
cdl	c21-h_ds - 106-105-c21-lax_curb_negative	00:11:30.00	None
video	c22-h_us - 106-105-c22-lax_curb_negative	00:11:30.00	106-lax curb/106-105-c22-lax_curb_negative.mov v001
output	c22-h_us - 106-105-c22-lax_curb_negative	00:11:30.00	default
cdl	c22-h_us - 106-105-c22-lax_curb_negative	00:11:30.00	None
video	c21-h_ds - 106-102-c21-lax_curb	00:11:30.00	106-lax curb/106-111-c21-lax_curbbway.mov v002
output	c21-h_ds - 106-102-c21-lax_curb	00:11:30.00	default
cdl	c21-h_ds - 106-102-c21-lax_curb	00:11:30.00	None
video	c22-h_us - 106-102-c22-lax_curb	00:11:30.00	106-lax curb/106-102-c22-lax_curb.mov v006
output	c22-h_us - 106-102-c22-lax_curb	00:11:30.00	default
cdl	c22-h_us - 106-102-c22-lax_curb	00:11:30.00	None
Section	107-Letters	00:13:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c01-full (parallel) - 107-451-c01-writing_kids	00:12:30.00	107-letters/107-451-c01-writing_kids.mov v002
output	c01-full (parallel) - 107-451-c01-writing_kids	00:12:30.00	default
cdl	c01-full (parallel) - 107-451-c01-writing_kids	00:12:30.00	None
video	c11-v_dsr - 107-067-c11-kids_bway	00:12:30.08	107-letters/107-067-c11-kids_bway.mov v002
output	c11-v_dsr - 107-067-c11-kids_bway	00:12:30.08	default
cdl	c11-v_dsr - 107-067-c11-kids_bway	00:12:30.08	None
video	c12-v_dsl - 107-067-c12-kids_bway	00:12:30.08	107-letters/107-067-c12-kids_bway.mov v001
output	c12-v_dsl - 107-067-c12-kids_bway	00:12:30.08	default
cdl	c12-v_dsl - 107-067-c12-kids_bway	00:12:30.08	None
video	c13-v_usr - 107-067-c13-kids_bway	00:12:30.08	107-letters/107-067-c13-kids_bway.mov v001
output	c13-v_usr - 107-067-c13-kids_bway	00:12:30.08	default
